UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
1482647795,12/24/2016 12:00:00 AM,20:36:35,1.22,48,30.46,33,121.82,10.12,06:54:00,17:50:00
1478951402,11/12/2016 12:00:00 AM,01:50:02,1.23,48,30.47,77,167.15,5.62,06:30:00,17:44:00
1482199817,12/19/2016 12:00:00 AM,16:10:17,349.77,58,30.49,91,140.87,4.5,06:52:00,17:48:00
1473123906,9/5/2016 12:00:00 AM,15:05:06,669.09,60,30.41,91,335.78,9.0,06:08:00,18:35:00
1479114001,11/13/2016 12:00:00 AM,23:00:01,1.21,45,30.47,82,103.63,6.75,06:30:00,17:44:00
1480078202,11/25/2016 12:00:00 AM,02:50:02,1.21,46,30.46,100,125.2,5.62,06:37:00,17:42:00
1476676818,10/16/2016 12:00:00 AM,18:00:18,2.44,58,30.47,31,128.58,6.75,06:18:00,17:59:00
1479393302,11/17/2016 12:00:00 AM,04:35:02,1.25,52,30.41,21,148.63,7.87,06:32:00,17:43:00
1480854324,12/4/2016 12:00:00 AM,02:25:24,1.2,45,30.33,93,166.16,3.37,06:43:00,17:43:00
1475612732,10/4/2016 12:00:00 AM,10:25:32,836.17,56,30.47,99,51.97,0.0,06:14:00,18:08:00
1481821205,12/15/2016 12:00:00 AM,07:00:05,12.5,42,30.25,68,286.32,15.75,06:50:00,17:46:00
1481535936,12/11/2016 12:00:00 AM,23:45:36,1.3,47,30.38,97,153.88,5.62,06:47:00,17:44:00
1481623202,12/13/2016 12:00:00 AM,00:00:02,1.32,43,30.33,99,271.34,6.75,06:48:00,17:45:00
1483192201,12/31/2016 12:00:00 AM,03:50:01,1.2,43,30.28,85,203.08,2.25,06:57:00,17:54:00
1478287218,11/4/2016 12:00:00 AM,09:20:18,664.19,60,30.47,32,174.89,4.5,06:25:00,17:47:00
1478017217,11/1/2016 12:00:00 AM,06:20:17,2.19,44,30.46,62,176.86,10.12,06:24:00,17:48:00
1482396643,12/21/2016 12:00:00 AM,22:50:43,1.22,46,30.42,95,163.45,9.0,06:53:00,17:49:00
1474289407,9/19/2016 12:00:00 AM,02:50:07,1.22,48,30.42,49,191.35,7.87,06:11:00,18:22:00
1473088208,9/5/2016 12:00:00 AM,05:10:08,1.65,47,30.4,74,175.93,9.0,06:08:00,18:35:00
1473747304,9/12/2016 12:00:00 AM,20:15:04,2.49,54,30.49,100,322.78,0.0,06:09:00,18:28:00
1479670518,11/20/2016 12:00:00 AM,09:35:18,234.76,51,30.46,97,172.86,3.37,06:34:00,17:42:00
1478048717,11/1/2016 12:00:00 AM,15:05:17,638.61,58,30.44,41,14.12,4.5,06:24:00,17:48:00
1481591101,12/12/2016 12:00:00 AM,15:05:01,171.59,51,30.31,102,292.89,11.25,06:48:00,17:45:00
1476209820,10/11/2016 12:00:00 AM,08:17:00,491.19,57,30.45,67,128.61,1.12,06:16:00,18:03:00
1480811733,12/3/2016 12:00:00 AM,14:35:33,92.49,45,30.28,93,303.78,5.62,06:42:00,17:43:00
1473648322,9/11/2016 12:00:00 AM,16:45:22,44.23,56,30.46,98,14.69,3.37,06:09:00,18:29:00
1473859508,9/14/2016 12:00:00 AM,03:25:08,2.14,48,30.39,94,192.19,1.12,06:10:00,18:26:00
1480335918,11/28/2016 12:00:00 AM,02:25:18,1.2,45,30.44,28,140.57,2.25,06:39:00,17:42:00
1482521750,12/23/2016 12:00:00 AM,09:35:50,589.21,60,30.48,26,67.87,5.62,06:54:00,17:50:00
1477716317,10/28/2016 12:00:00 AM,18:45:17,1.22,45,30.4,101,139.03,7.87,06:22:00,17:51:00
1482909050,12/27/2016 12:00:00 AM,21:10:50,1.21,43,30.45,26,165.48,7.87,06:56:00,17:52:00
1478527801,11/7/2016 12:00:00 AM,04:10:01,1.22,50,30.43,22,266.58,7.87,06:27:00,17:46:00
1473192919,9/6/2016 12:00:00 AM,10:15:19,914.7,57,30.42,80,15.3,10.12,06:08:00,18:34:00
1482203721,12/19/2016 12:00:00 AM,17:15:21,23.63,54,30.5,98,139.72,4.5,06:52:00,17:48:00
1477515917,10/26/2016 12:00:00 AM,11:05:17,930.49,62,30.44,45,301.28,3.37,06:21:00,17:52:00
1474420803,9/20/2016 12:00:00 AM,15:20:03,286.34,60,30.38,84,336.48,5.62,06:11:00,18:21:00
1474792520,9/24/2016 12:00:00 AM,22:35:20,1.22,49,30.5,70,149.63,7.87,06:12:00,18:17:00
1479570917,11/19/2016 12:00:00 AM,05:55:17,1.19,47,30.41,29,137.51,14.62,06:34:00,17:42:00
1480623004,12/1/2016 12:00:00 AM,10:10:04,588.8,47,30.42,100,190.74,9.0,06:41:00,17:42:00
1481566502,12/12/2016 12:00:00 AM,08:15:02,68.18,49,30.38,96,152.42,0.0,06:48:00,17:45:00
1475390426,10/1/2016 12:00:00 AM,20:40:26,1.24,51,30.47,102,124.77,9.0,06:13:00,18:11:00
1474301402,9/19/2016 12:00:00 AM,06:10:02,7.49,49,30.42,48,181.62,7.87,06:11:00,18:22:00
1482220218,12/19/2016 12:00:00 AM,21:50:18,1.25,49,30.56,82,166.61,9.0,06:52:00,17:48:00
1476548118,10/15/2016 12:00:00 AM,06:15:18,5.54,49,30.47,26,197.09,7.87,06:17:00,17:59:00
1477712121,10/28/2016 12:00:00 AM,17:35:21,27.36,47,30.39,100,59.61,1.12,06:22:00,17:51:00
1480944033,12/5/2016 12:00:00 AM,03:20:33,1.24,45,30.3,93,172.91,4.5,06:44:00,17:43:00
1478825702,11/10/2016 12:00:00 AM,14:55:02,129.74,59,30.43,82,45.84,9.0,06:28:00,17:45:00
1478986504,11/12/2016 12:00:00 AM,11:35:04,893.04,63,30.48,46,344.66,4.5,06:30:00,17:44:00
1478635201,11/8/2016 12:00:00 AM,10:00:01,744.41,58,30.45,52,17.76,5.62,06:27:00,17:45:00
1483137301,12/30/2016 12:00:00 AM,12:35:01,344.07,50,30.31,71,8.52,3.37,06:57:00,17:54:00
1476452121,10/14/2016 12:00:00 AM,03:35:21,1.21,49,30.42,38,147.66,3.37,06:17:00,18:00:00
1481584501,12/12/2016 12:00:00 AM,13:15:01,146.17,52,30.33,102,300.45,9.0,06:48:00,17:45:00
1480412102,11/28/2016 12:00:00 AM,23:35:02,1.17,40,30.46,95,116.45,3.37,06:39:00,17:42:00
1474090802,9/16/2016 12:00:00 AM,19:40:02,1.24,54,30.47,95,109.13,3.37,06:10:00,18:25:00
1477392618,10/25/2016 12:00:00 AM,00:50:18,1.22,46,30.45,69,189.8,9.0,06:21:00,17:52:00
1480716618,12/2/2016 12:00:00 AM,12:10:18,165.0,45,30.39,93,171.72,4.5,06:42:00,17:42:00
1474942522,9/26/2016 12:00:00 AM,16:15:22,472.99,57,30.39,77,86.57,5.62,06:12:00,18:15:00
1481850313,12/15/2016 12:00:00 AM,15:05:13,105.55,49,30.21,101,304.53,11.25,06:50:00,17:46:00
1480932034,12/5/2016 12:00:00 AM,00:00:34,1.27,45,30.34,93,183.14,1.12,06:44:00,17:43:00
1476816618,10/18/2016 12:00:00 AM,08:50:18,593.73,55,30.45,100,92.53,7.87,06:18:00,17:57:00
1477212020,10/22/2016 12:00:00 AM,22:40:20,1.21,47,30.42,101,111.49,5.62,06:20:00,17:54:00
1474436106,9/20/2016 12:00:00 AM,19:35:06,1.24,51,30.4,101,56.35,3.37,06:11:00,18:21:00
1480474804,11/29/2016 12:00:00 AM,17:00:04,34.53,47,30.4,99,124.89,4.5,06:40:00,17:42:00
1479122402,11/14/2016 12:00:00 AM,01:20:02,1.2,46,30.46,26,131.93,9.0,06:31:00,17:43:00
1477484718,10/26/2016 12:00:00 AM,02:25:18,1.22,45,30.41,48,175.75,5.62,06:21:00,17:52:00
1480374021,11/28/2016 12:00:00 AM,13:00:21,865.7,61,30.44,21,21.44,5.62,06:39:00,17:42:00
1474324205,9/19/2016 12:00:00 AM,12:30:05,1058.03,67,30.44,22,12.41,10.12,06:11:00,18:22:00
1475943621,10/8/2016 12:00:00 AM,06:20:21,8.01,47,30.39,85,163.35,4.5,06:15:00,18:05:00
1474235403,9/18/2016 12:00:00 AM,11:50:03,1033.25,62,30.47,70,354.02,5.62,06:11:00,18:23:00
1478387402,11/5/2016 12:00:00 AM,13:10:02,895.78,64,30.46,32,27.23,5.62,06:26:00,17:46:00
1473801309,9/13/2016 12:00:00 AM,11:15:09,1034.98,66,30.46,50,328.91,4.5,06:10:00,18:27:00
1482021334,12/17/2016 12:00:00 AM,14:35:34,937.17,60,30.25,70,12.17,5.62,06:51:00,17:47:00
1482058217,12/18/2016 12:00:00 AM,00:50:17,1.23,47,30.32,101,168.9,2.25,06:51:00,17:47:00
1482313818,12/20/2016 12:00:00 AM,23:50:18,1.22,46,30.49,85,164.22,9.0,06:52:00,17:48:00
1475663421,10/5/2016 12:00:00 AM,00:30:21,1.24,50,30.45,100,121.48,6.75,06:14:00,18:08:00
1473348922,9/8/2016 12:00:00 AM,05:35:22,2.29,43,30.4,68,193.38,5.62,06:09:00,18:32:00
1481687404,12/13/2016 12:00:00 AM,17:50:04,4.67,49,30.3,73,283.84,3.37,06:48:00,17:45:00
1476877817,10/19/2016 12:00:00 AM,01:50:17,1.21,46,30.44,84,143.8,7.87,06:19:00,17:56:00
1477791624,10/29/2016 12:00:00 AM,15:40:24,214.91,50,30.4,102,40.23,10.12,06:23:00,17:50:00
1474227305,9/18/2016 12:00:00 AM,09:35:05,780.78,63,30.48,59,103.37,7.87,06:11:00,18:23:00
1477664718,10/28/2016 12:00:00 AM,04:25:18,1.22,47,30.37,101,111.55,7.87,06:22:00,17:51:00
1481488555,12/11/2016 12:00:00 AM,10:35:55,1010.05,52,30.43,97,334.94,2.25,06:47:00,17:44:00
1477200018,10/22/2016 12:00:00 AM,19:20:18,1.22,48,30.42,99,51.92,7.87,06:20:00,17:54:00
1479044701,11/13/2016 12:00:00 AM,03:45:01,1.19,45,30.44,67,163.51,5.62,06:30:00,17:44:00
1477187418,10/22/2016 12:00:00 AM,15:50:18,614.11,53,30.38,81,58.52,5.62,06:20:00,17:54:00
1481946617,12/16/2016 12:00:00 AM,17:50:17,5.21,50,30.22,31,193.48,18.0,06:50:00,17:46:00
1474993221,9/27/2016 12:00:00 AM,06:20:21,9.72,46,30.37,81,174.75,9.0,06:13:00,18:15:00
1475083824,9/28/2016 12:00:00 AM,07:30:24,295.67,53,30.4,80,141.69,5.62,06:13:00,18:14:00
1475704224,10/5/2016 12:00:00 AM,11:50:24,734.67,57,30.45,101,350.69,2.25,06:14:00,18:08:00
1476890718,10/19/2016 12:00:00 AM,05:25:18,1.21,48,30.44,98,172.4,6.75,06:19:00,17:56:00
1476780620,10/17/2016 12:00:00 AM,22:50:20,1.22,52,30.46,97,160.44,3.37,06:18:00,17:58:00
1474950920,9/26/2016 12:00:00 AM,18:35:20,1.22,50,30.39,73,49.53,2.25,06:12:00,18:15:00
1478324117,11/4/2016 12:00:00 AM,19:35:17,1.22,51,30.47,38,118.11,4.5,06:25:00,17:47:00
1481951719,12/16/2016 12:00:00 AM,19:15:19,1.21,48,30.22,26,202.6,31.5,06:50:00,17:46:00
1479675018,11/20/2016 12:00:00 AM,10:50:18,723.25,56,30.45,89,53.46,11.25,06:34:00,17:42:00
1474314306,9/19/2016 12:00:00 AM,09:45:06,841.7,65,30.45,27,68.18,3.37,06:11:00,18:22:00
1481253370,12/8/2016 12:00:00 AM,17:16:10,16.92,53,30.36,97,27.68,3.37,06:45:00,17:44:00
1476929118,10/19/2016 12:00:00 AM,16:05:18,72.94,54,30.42,101,44.28,4.5,06:19:00,17:56:00
1474800021,9/25/2016 12:00:00 AM,00:40:21,1.24,48,30.48,75,179.2,5.62,06:12:00,18:16:00
1477346418,10/24/2016 12:00:00 AM,12:00:18,951.06,59,30.44,69,15.1,12.37,06:21:00,17:53:00
1475941218,10/8/2016 12:00:00 AM,05:40:18,1.22,46,30.39,86,158.55,6.75,06:15:00,18:05:00
1482081918,12/18/2016 12:00:00 AM,07:25:18,1.73,46,30.37,99,211.42,10.12,06:51:00,17:47:00
1476712525,10/17/2016 12:00:00 AM,03:55:25,1.21,48,30.44,34,155.38,9.0,06:18:00,17:58:00
1476788118,10/18/2016 12:00:00 AM,00:55:18,1.24,52,30.45,99,58.86,4.5,06:18:00,17:57:00
1474705523,9/23/2016 12:00:00 AM,22:25:23,1.26,53,30.49,100,65.59,2.25,06:12:00,18:18:00
1473657919,9/11/2016 12:00:00 AM,19:25:19,1.7,55,30.49,92,59.09,0.0,06:09:00,18:29:00
1475652622,10/4/2016 12:00:00 AM,21:30:22,1.2,51,30.48,101,147.16,3.37,06:14:00,18:08:00
1483249802,12/31/2016 12:00:00 AM,19:50:02,1.2,46,30.33,88,273.44,4.5,06:57:00,17:54:00
1474169706,9/17/2016 12:00:00 AM,17:35:06,89.96,57,30.45,78,65.17,2.25,06:10:00,18:24:00
1480137302,11/25/2016 12:00:00 AM,19:15:02,1.23,47,30.46,99,102.12,4.5,06:37:00,17:42:00
1475496326,10/3/2016 12:00:00 AM,02:05:26,1.23,49,30.43,102,136.06,5.62,06:14:00,18:09:00
1473713722,9/12/2016 12:00:00 AM,10:55:22,1180.9,65,30.52,56,9.22,9.0,06:09:00,18:28:00
1476692419,10/16/2016 12:00:00 AM,22:20:19,1.25,53,30.5,39,172.12,5.62,06:18:00,17:59:00
1480356324,11/28/2016 12:00:00 AM,08:05:24,329.76,49,30.46,33,165.44,9.0,06:39:00,17:42:00
1478166918,11/2/2016 12:00:00 AM,23:55:18,1.19,46,30.45,37,163.75,9.0,06:24:00,17:48:00
1479222602,11/15/2016 12:00:00 AM,05:10:02,1.19,45,30.42,55,170.26,13.5,06:31:00,17:43:00
1473054004,9/4/2016 12:00:00 AM,19:40:04,2.47,51,30.45,85,145.98,3.37,06:08:00,18:35:00
1474982723,9/27/2016 12:00:00 AM,03:25:23,1.2,46,30.36,74,172.03,7.87,06:13:00,18:15:00
1477324817,10/24/2016 12:00:00 AM,06:00:17,1.2,48,30.42,58,182.8,9.0,06:21:00,17:53:00
1478541908,11/7/2016 12:00:00 AM,08:05:08,351.05,57,30.46,15,251.5,6.75,06:27:00,17:46:00
1478445602,11/6/2016 12:00:00 AM,05:20:02,1.24,46,30.44,29,187.38,12.37,06:26:00,17:46:00
1476938417,10/19/2016 12:00:00 AM,18:40:17,1.24,52,30.45,102,122.58,1.12,06:19:00,17:56:00
1476373520,10/13/2016 12:00:00 AM,05:45:20,1.26,48,30.46,46,144.45,11.25,06:17:00,18:01:00
1474291504,9/19/2016 12:00:00 AM,03:25:04,1.2,48,30.41,51,179.08,6.75,06:11:00,18:22:00
1482648695,12/24/2016 12:00:00 AM,20:51:35,1.21,47,30.46,33,127.28,10.12,06:54:00,17:50:00
1482939349,12/28/2016 12:00:00 AM,05:35:49,1.21,41,30.39,67,169.5,9.0,06:56:00,17:52:00
1474125005,9/17/2016 12:00:00 AM,05:10:05,1.23,53,30.45,97,142.31,3.37,06:10:00,18:24:00
1477179318,10/22/2016 12:00:00 AM,13:35:18,854.19,56,30.38,69,156.34,7.87,06:20:00,17:54:00
1482134119,12/18/2016 12:00:00 AM,21:55:19,1.25,47,30.47,92,219.91,2.25,06:51:00,17:47:00
1481497565,12/11/2016 12:00:00 AM,13:06:05,134.4,53,30.38,100,310.27,13.5,06:47:00,17:44:00
1482556840,12/23/2016 12:00:00 AM,19:20:40,1.25,49,30.48,40,150.1,5.62,06:54:00,17:50:00
1480166402,11/26/2016 12:00:00 AM,03:20:02,1.19,42,30.43,56,177.95,7.87,06:38:00,17:42:00
1474886419,9/26/2016 12:00:00 AM,00:40:19,1.25,48,30.44,50,164.08,6.75,06:12:00,18:15:00
1475478019,10/2/2016 12:00:00 AM,21:00:19,1.2,51,30.45,102,45.53,5.62,06:14:00,18:10:00
1474324804,9/19/2016 12:00:00 AM,12:40:04,989.61,67,30.43,25,47.33,10.12,06:11:00,18:22:00
1477792518,10/29/2016 12:00:00 AM,15:55:18,236.58,50,30.4,102,94.0,5.62,06:23:00,17:50:00
1481821802,12/15/2016 12:00:00 AM,07:10:02,20.21,41,30.25,79,269.44,14.62,06:50:00,17:46:00
1480098302,11/25/2016 12:00:00 AM,08:25:02,130.96,46,30.49,102,140.65,12.37,06:37:00,17:42:00
1479680702,11/20/2016 12:00:00 AM,12:25:02,512.92,53,30.42,99,36.51,7.87,06:34:00,17:42:00
1477665318,10/28/2016 12:00:00 AM,04:35:18,1.22,47,30.38,101,54.21,2.25,06:22:00,17:51:00
1475564124,10/3/2016 12:00:00 AM,20:55:24,1.28,52,30.45,99,154.28,1.12,06:14:00,18:09:00
1481382039,12/10/2016 12:00:00 AM,05:00:39,1.23,48,30.38,101,276.57,3.37,06:47:00,17:44:00
1482346233,12/21/2016 12:00:00 AM,08:50:33,430.56,56,30.46,59,69.48,4.5,06:53:00,17:49:00
1476042918,10/9/2016 12:00:00 AM,09:55:18,822.98,63,30.44,49,35.58,1.12,06:16:00,18:04:00
1475502919,10/3/2016 12:00:00 AM,03:55:19,1.24,48,30.42,100,141.7,7.87,06:14:00,18:09:00
1474910725,9/26/2016 12:00:00 AM,07:25:25,87.87,50,30.43,90,128.05,9.0,06:12:00,18:15:00
1481354149,12/9/2016 12:00:00 AM,21:15:49,1.23,49,30.44,100,236.45,1.12,06:46:00,17:44:00
1475335223,10/1/2016 12:00:00 AM,05:20:23,1.28,50,30.44,101,111.93,7.87,06:13:00,18:11:00
1474773318,9/24/2016 12:00:00 AM,17:15:18,56.1,57,30.45,97,120.03,3.37,06:12:00,18:17:00
1479914402,11/23/2016 12:00:00 AM,05:20:02,1.2,41,30.39,89,153.87,10.12,06:36:00,17:42:00
1482538239,12/23/2016 12:00:00 AM,14:10:39,737.64,56,30.43,65,34.65,10.12,06:54:00,17:50:00
1472790306,9/1/2016 12:00:00 AM,18:25:06,11.46,57,30.44,59,152.66,4.5,06:07:00,18:38:00
1474611020,9/22/2016 12:00:00 AM,20:10:20,1.25,53,30.45,88,155.5,5.62,06:11:00,18:19:00
1477540821,10/26/2016 12:00:00 AM,18:00:21,1.67,50,30.4,85,136.9,9.0,06:21:00,17:52:00
1477996517,11/1/2016 12:00:00 AM,00:35:17,1.29,46,30.47,60,171.84,7.87,06:24:00,17:48:00
1481549136,12/12/2016 12:00:00 AM,03:25:36,1.28,48,30.36,97,228.22,4.5,06:48:00,17:45:00
1482310519,12/20/2016 12:00:00 AM,22:55:19,1.22,47,30.5,84,178.72,6.75,06:52:00,17:48:00
1477021521,10/20/2016 12:00:00 AM,17:45:21,10.45,48,30.43,91,117.79,3.37,06:19:00,17:56:00
1476400219,10/13/2016 12:00:00 AM,13:10:19,970.68,64,30.44,49,82.37,3.37,06:17:00,18:01:00
1473659122,9/11/2016 12:00:00 AM,19:45:22,2.81,54,30.49,93,59.63,0.0,06:09:00,18:29:00
1475941823,10/8/2016 12:00:00 AM,05:50:23,1.23,46,30.39,90,175.02,4.5,06:15:00,18:05:00
1483108203,12/30/2016 12:00:00 AM,04:30:03,1.22,40,30.29,80,189.83,6.75,06:57:00,17:54:00
1473968404,9/15/2016 12:00:00 AM,09:40:04,152.23,52,30.47,101,159.78,5.62,06:10:00,18:26:00
1473566421,9/10/2016 12:00:00 AM,18:00:21,43.25,54,30.38,86,115.73,1.12,06:09:00,18:30:00
1474785620,9/24/2016 12:00:00 AM,20:40:20,1.24,51,30.5,75,167.69,5.62,06:12:00,18:17:00
1476507320,10/14/2016 12:00:00 AM,18:55:20,1.27,55,30.48,25,123.74,5.62,06:17:00,18:00:00
1479594620,11/19/2016 12:00:00 AM,12:30:20,549.38,55,30.43,65,113.63,7.87,06:34:00,17:42:00
1472957104,9/3/2016 12:00:00 AM,16:45:04,45.28,59,30.42,91,343.81,2.25,06:08:00,18:36:00
1477455017,10/25/2016 12:00:00 AM,18:10:17,1.24,54,30.43,95,332.55,1.12,06:21:00,17:52:00
1482737139,12/25/2016 12:00:00 AM,21:25:39,1.22,47,30.45,101,62.73,5.62,06:55:00,17:51:00
1479805201,11/21/2016 12:00:00 AM,23:00:01,1.19,49,30.44,102,116.48,2.25,06:35:00,17:42:00
1481848801,12/15/2016 12:00:00 AM,14:40:01,124.87,49,30.21,100,328.38,12.37,06:50:00,17:46:00
1477488917,10/26/2016 12:00:00 AM,03:35:17,1.19,45,30.4,39,186.05,11.25,06:21:00,17:52:00
1473606920,9/11/2016 12:00:00 AM,05:15:20,2.02,44,30.43,83,180.71,7.87,06:09:00,18:29:00
1474738819,9/24/2016 12:00:00 AM,07:40:19,334.44,56,30.47,91,86.36,1.12,06:12:00,18:17:00
1481501724,12/11/2016 12:00:00 AM,14:15:24,146.84,54,30.36,100,321.38,14.62,06:47:00,17:44:00
1474421403,9/20/2016 12:00:00 AM,15:30:03,273.77,60,30.38,85,1.09,6.75,06:11:00,18:21:00
1472777404,9/1/2016 12:00:00 AM,14:50:04,843.89,62,30.42,57,60.02,11.25,06:07:00,18:38:00
1482222621,12/19/2016 12:00:00 AM,22:30:21,1.22,48,30.55,83,182.13,6.75,06:52:00,17:48:00
1479082802,11/13/2016 12:00:00 AM,14:20:02,730.21,58,30.42,62,4.46,3.37,06:30:00,17:44:00
1473004507,9/4/2016 12:00:00 AM,05:55:07,3.12,52,30.44,89,170.54,6.75,06:08:00,18:35:00
1476013522,10/9/2016 12:00:00 AM,01:45:22,1.23,50,30.4,87,187.84,6.75,06:16:00,18:04:00
1478685902,11/9/2016 12:00:00 AM,00:05:02,1.22,46,30.44,89,201.65,5.62,06:28:00,17:45:00
1474664721,9/23/2016 12:00:00 AM,11:05:21,579.68,63,30.47,84,127.34,10.12,06:12:00,18:18:00
1480751434,12/2/2016 12:00:00 AM,21:50:34,1.21,45,30.36,93,135.88,14.62,06:42:00,17:42:00
1473348623,9/8/2016 12:00:00 AM,05:30:23,2.26,42,30.4,70,196.12,7.87,06:09:00,18:32:00
1482397250,12/21/2016 12:00:00 AM,23:00:50,1.23,46,30.42,96,199.97,4.5,06:53:00,17:49:00
1478233218,11/3/2016 12:00:00 AM,18:20:18,1.27,54,30.42,32,157.95,3.37,06:25:00,17:47:00
1479753301,11/21/2016 12:00:00 AM,08:35:01,434.44,50,30.45,98,126.11,11.25,06:35:00,17:42:00
1475332519,10/1/2016 12:00:00 AM,04:35:19,1.27,51,30.43,100,147.5,7.87,06:13:00,18:11:00
1477725618,10/28/2016 12:00:00 AM,21:20:18,1.23,42,30.43,70,133.32,10.12,06:22:00,17:51:00
1473877807,9/14/2016 12:00:00 AM,08:30:07,566.2,55,30.44,72,351.58,2.25,06:10:00,18:26:00
1474464606,9/21/2016 12:00:00 AM,03:30:06,1.19,45,30.38,90,139.29,10.12,06:11:00,18:20:00
1478934001,11/11/2016 12:00:00 AM,21:00:01,1.22,51,30.49,70,147.59,4.5,06:29:00,17:44:00
1477048519,10/21/2016 12:00:00 AM,01:15:19,1.19,44,30.42,94,146.4,6.75,06:19:00,17:55:00
1474510520,9/21/2016 12:00:00 AM,16:15:20,616.99,58,30.39,80,25.53,9.0,06:11:00,18:20:00
1479475818,11/18/2016 12:00:00 AM,03:30:18,1.24,47,30.42,28,145.79,9.0,06:33:00,17:43:00
1477881918,10/30/2016 12:00:00 AM,16:45:18,69.36,49,30.44,102,67.81,10.12,06:23:00,17:49:00
1473875102,9/14/2016 12:00:00 AM,07:45:02,366.22,55,30.42,76,169.69,2.25,06:10:00,18:26:00
1476822618,10/18/2016 12:00:00 AM,10:30:18,881.36,58,30.46,94,59.82,5.62,06:18:00,17:57:00
1477323317,10/24/2016 12:00:00 AM,05:35:17,1.24,48,30.41,60,137.18,12.37,06:21:00,17:53:00
1480971034,12/5/2016 12:00:00 AM,10:50:34,111.21,45,30.37,93,324.94,5.62,06:44:00,17:43:00
1482952550,12/28/2016 12:00:00 AM,09:15:50,322.97,49,30.42,95,155.28,11.25,06:56:00,17:52:00
1478438703,11/6/2016 12:00:00 AM,03:25:03,1.23,46,30.45,27,173.94,5.62,06:26:00,17:46:00
1479426021,11/17/2016 12:00:00 AM,13:40:21,820.19,61,30.41,31,10.13,5.62,06:32:00,17:43:00
1482476750,12/22/2016 12:00:00 AM,21:05:50,1.26,51,30.46,27,161.86,11.25,06:53:00,17:49:00
1479104402,11/13/2016 12:00:00 AM,20:20:02,1.22,45,30.47,94,126.31,13.5,06:30:00,17:44:00
1473837303,9/13/2016 12:00:00 AM,21:15:03,3.11,53,30.45,101,300.04,1.12,06:10:00,18:27:00
1480367719,11/28/2016 12:00:00 AM,11:15:19,845.99,60,30.46,34,6.33,3.37,06:39:00,17:42:00
1476540320,10/15/2016 12:00:00 AM,04:05:20,1.19,50,30.46,25,196.93,9.0,06:17:00,17:59:00
1481519134,12/11/2016 12:00:00 AM,19:05:34,1.26,49,30.38,101,212.91,2.25,06:47:00,17:44:00
1474330203,9/19/2016 12:00:00 AM,14:10:03,960.54,66,30.41,37,13.29,6.75,06:11:00,18:22:00
1477675518,10/28/2016 12:00:00 AM,07:25:18,78.72,47,30.4,102,139.11,7.87,06:22:00,17:51:00
1483086002,12/29/2016 12:00:00 AM,22:20:02,1.2,41,30.32,85,187.67,5.62,06:56:00,17:53:00
1473176723,9/6/2016 12:00:00 AM,05:45:23,2.86,45,30.38,68,184.27,5.62,06:08:00,18:34:00
1477892418,10/30/2016 12:00:00 AM,19:40:18,1.25,47,30.48,102,119.29,6.75,06:23:00,17:49:00
1483209602,12/31/2016 12:00:00 AM,08:40:02,252.41,45,30.33,84,278.9,7.87,06:57:00,17:54:00
1481537123,12/12/2016 12:00:00 AM,00:05:23,1.29,46,30.37,98,176.54,5.62,06:48:00,17:45:00
1474149309,9/17/2016 12:00:00 AM,11:55:09,630.88,57,30.48,100,118.57,5.62,06:10:00,18:24:00
1475590825,10/4/2016 12:00:00 AM,04:20:25,1.23,50,30.41,98,284.06,1.12,06:14:00,18:08:00
1479573317,11/19/2016 12:00:00 AM,06:35:17,7.68,48,30.42,27,150.15,11.25,06:34:00,17:42:00
1482772250,12/26/2016 12:00:00 AM,07:10:50,16.74,47,30.45,101,135.25,13.5,06:55:00,17:51:00
1478569502,11/7/2016 12:00:00 AM,15:45:02,201.58,61,30.4,55,336.41,10.12,06:27:00,17:46:00
1474244406,9/18/2016 12:00:00 AM,14:20:06,321.62,59,30.44,88,13.68,7.87,06:11:00,18:23:00
1477390218,10/25/2016 12:00:00 AM,00:10:18,1.23,46,30.46,69,168.14,4.5,06:21:00,17:52:00
1475404220,10/2/2016 12:00:00 AM,00:30:20,1.29,50,30.46,101,135.64,7.87,06:14:00,18:10:00
1482153022,12/19/2016 12:00:00 AM,03:10:22,1.24,47,30.47,83,155.86,1.12,06:52:00,17:48:00
1472749206,9/1/2016 12:00:00 AM,07:00:06,51.8,49,30.42,78,151.26,12.37,06:07:00,18:38:00
1478077521,11/1/2016 12:00:00 AM,23:05:21,1.19,44,30.49,43,148.82,7.87,06:24:00,17:48:00
1477623318,10/27/2016 12:00:00 AM,16:55:18,162.31,52,30.38,95,79.31,5.62,06:22:00,17:51:00
1477734317,10/28/2016 12:00:00 AM,23:45:17,1.22,44,30.41,90,132.76,7.87,06:22:00,17:51:00
1474179005,9/17/2016 12:00:00 AM,20:10:05,1.22,53,30.48,79,127.48,5.62,06:10:00,18:24:00
1474472103,9/21/2016 12:00:00 AM,05:35:03,1.21,46,30.39,98,136.0,6.75,06:11:00,18:20:00
1475433922,10/2/2016 12:00:00 AM,08:45:22,546.99,57,30.47,91,22.05,9.0,06:14:00,18:10:00
1478487602,11/6/2016 12:00:00 AM,17:00:02,66.77,60,30.44,76,345.88,2.25,06:26:00,17:46:00
1479960001,11/23/2016 12:00:00 AM,18:00:01,1.21,45,30.43,80,167.63,4.5,06:36:00,17:42:00
